,CO,AB,FACID,DIS,FNAME,FSTREET,FCITY,FZIP,FSIC,COID,DISN,CHAPIS,CERR_CODE,TOGT,ROGT,COT,NOXT,SOXT,PMT,PM10T,PM2.5T,lat,lon
663,1,SF,18837,BA,"JUDICIAL COUNCIL OF CALIFORNIA, JCC 01-H1",39439 PASEO PADRE PKWY,FREMONT,94538,9199,ALA,BAY AREA AQMD,,,0.004328940999999999,0.00359041,0.008159184,0.045924644,0.000220065,0.004385806,0.004362755,0.0043495,37.55099,-121.97671
664,1,SF,14379,BA,KAISER FOUNDATION HOSPITAL-HAYWARD,27303 SLEEPY HOLLOW AVE,HAYWARD,94545,8062,ALA,BAY AREA AQMD,,,0.000793764,0.0007728,0.002396999,0.01102569,5.111e-06,0.000157462,0.000151164,0.00014754200000000002,37.63243,-122.09489
665,1,SF,20428,BA,KAISER HOSPITAL,2500 MERCED STREET,SAN LEANDRO,94577,7372,ALA,BAY AREA AQMD,,,0.45005684100000004,0.342706192,1.701803586,7.262166776,0.03201221,0.177806661,0.17739215,0.177154023,37.70637,-122.16501
666,1,SF,19379,BA,KAISER MEDICAL CENTER LIVERMORE,3000 LAS POSITAS ROAD,LIVERMORE,94550,8062,ALA,BAY AREA AQMD,,,0.000950827,0.000925716,0.000736122,0.005998156,6.123e-06,0.00038273699999999996,0.00036742800000000005,0.000358625,37.70039,-121.76367
667,1,SF,13949,BA,KAISER PERMANENTE,5800 COLISEUM WAY,OAKLAND,94621,8062,ALA,BAY AREA AQMD,,,0.001063989,0.001001098,0.001501647,0.01878317,1.5334000000000003e-05,0.00044558099999999996,0.00042775699999999996,0.000417509,37.76111,-122.21093
668,1,SF,17751,BA,KAISER PERMANENTE,4460 HACIENDA DRIVE,PLEASANTON,94588,8011,ALA,BAY AREA AQMD,,,0.0037661559999999997,0.003666688,0.011373000000000001,0.05231339,2.4251e-05,0.000747107,0.000717222,0.000700039,37.69796,-121.89427
669,1,SF,20072,BA,KAISER PERMANENTE,5840 OWENS DRIVE,PLEASANTON,94588,7372,ALA,BAY AREA AQMD,,,0.12165355,0.11844063,0.3673683,1.6898162,0.00078336,0.12579285,0.12076114,0.11786791,37.69941,-121.89402
670,1,SF,20098,BA,KAISER PERMANENTE,5800 OWENS DRIVE,PLEASANTON,94588,4931,ALA,BAY AREA AQMD,,,3.1210999999999996e-05,3.0318000000000003e-05,0.00025770700000000003,0.000209376,2.1800000000000002e-07,4.7710000000000006e-06,4.58e-06,4.471e-06,37.698,-121.89126
671,1,SF,23279,BA,KAISER PERMANENTE,5800 OWENS DRIVE,PLEASANTON,94588,7372,ALA,BAY AREA AQMD,,,0.0010857310000000002,0.000945766,0.004676752,0.03986308,3.4126e-05,0.000354431,0.000340255,0.00033210300000000004,37.698,-121.89126
672,1,SF,14067,BA,KAISER PERMANENTE BERKELEY CAMPUS,1725 EASTSHORE HWY,BERKELEY,94710,8062,ALA,BAY AREA AQMD,,,0.005030431,0.004816334,0.022772512,0.072076069,5.2199e-05,0.005117978,0.00491326,0.0047955459999999995,37.87013,-122.30374
673,1,SF,16233,BA,KAISER PERMANENTE IVF CLINIC,"39141 CIVIC CENTER DR, #350",FREMONT,94537,8011,ALA,BAY AREA AQMD,,,0.02901358,0.01468757,0.004512950999999999,0.03568623,5.964e-06,0.00010495200000000001,0.00010495200000000001,0.00010495200000000001,37.55424,-121.9774
674,1,SF,1529,BA,KAISER PERMANENTE MEDICAL CENTER,280 W MACARTHUR BLVD,OAKLAND,94611,8062,ALA,BAY AREA AQMD,,,0.204245843,0.158252458,0.17581924399999999,0.6103980929999999,0.024250941,0.086185273,0.08604235699999999,0.085963786,37.82485,-122.25715
675,1,SF,9653,BA,KAISER PERMANENTE MEDICAL CENTER,39400 PASEO PADRE PKWY,FREMONT,94538,8062,ALA,BAY AREA AQMD,,,0.017835685,0.017365835,0.053723400000000004,0.24711627,0.000114558,0.003529157,0.0033879920000000003,0.0033068209999999997,37.5518340129435,-121.977693699665
676,1,SF,13686,BA,KAISER PERMANENTE MEDICAL CENTER,7601 STONERIDGE DRIVE,PLEASANTON,94588,8062,ALA,BAY AREA AQMD,,,0.000919584,0.000895297,0.0027769490000000003,0.01277338,5.9210000000000006e-06,0.000182421,0.00017512400000000003,0.000170929,37.6904938283703,-121.925421241491
677,1,SF,16191,BA,KAISER PERMANENTE POST ACUTE CARE CENTER,1440 168TH AVENUE,SAN LEANDRO,94578,3519,ALA,BAY AREA AQMD,,,0.001418641,0.001381174,0.00255486,0.005060094,9.135e-06,0.00018779700000000002,0.000180285,0.000175965,37.69222,-122.10666
678,1,SF,14380,BA,KAISER UNION CITY MEDICAL OFFICES,3555 WHIPPLE ROAD,UNION CITY,94587,8062,ALA,BAY AREA AQMD,,,0.000224618,0.00021868599999999997,0.0006783,0.0031200359999999996,1.446e-06,4.4558e-05,4.2776000000000005e-05,4.1751e-05,37.6057295062708,-122.083567190215
679,1,SF,14424,BA,KAISER/APRIA,30116 EIGENBRODT WAY,UNION CITY,94587,8069,ALA,BAY AREA AQMD,,,0.002057029,0.0020027020000000003,0.0062118,0.02857297,1.3246e-05,0.002127021,0.00204194,0.001993019,37.6095234847096,-122.07144735256
680,1,SF,21131,BA,KBS REALTY ADVISERS,7015 GATEWAY BLVD,NEWARK,94560,7373,ALA,BAY AREA AQMD,,,0.002533288,0.002466382,0.00765,0.03518839,1.6313e-05,0.0026194829999999997,0.002514704,0.002454455,37.5446,-122.0599
681,1,SF,20990,BA,KBSIII AT EMERYVILLE LLC,2000 POWELL STREET,EMERYVILLE,94608,4931,ALA,BAY AREA AQMD,,,0.0029217270000000003,0.002844562,0.008822999,0.04058393,1.8814e-05,0.000579594,0.00055641,0.000543079,37.83817,-122.30067
682,1,SF,20989,BA,KBSIII TOWERS AT EMERYVILLE LLC,2200 POWELL STREET,EMERYVILLE,94608,4931,ALA,BAY AREA AQMD,,,0.0019759639999999998,0.001923779,0.005967,0.02744693,1.2724e-05,0.00039198,0.000376301,0.000367285,37.83838,-122.30151
683,1,SF,20991,BA,KBSIII TOWERS AT EMERYVILLE LLC,1900 POWELL STREET,EMERYVILLE,94608,4931,ALA,BAY AREA AQMD,,,0.001283532,0.001249634,0.003875999,0.01782878,8.265e-06,0.00025461900000000004,0.000244435,0.000238578,37.83761,-122.29962
684,1,SF,1940,BA,"KELLY'S CONCRETE & BUILDING MATERIALS, INC",44300 OLD WARM SPRINGS BLVD,FREMONT,94538,3273,ALA,BAY AREA AQMD,,,,,,,,0.11478859,0.10560550199999999,0.071168926,37.50743,-121.94616
685,1,SF,14574,BA,KENSINGTON FIRE PROTECTION DISTRICT,217 ARLINGTON AVENUE,KENSINGTON,94707,9224,ALA,BAY AREA AQMD,,,9.3106e-05,8.7753e-05,0.00032784,0.00410014,2.61e-06,2.3945e-05,2.2988e-05,2.2437e-05,37.9060329850079,-122.278819823261
686,1,SF,19164,BA,KINDRED HOSPITAL,2800 BENEDICT DRIVE,SAN LEANDRO,94577,8062,ALA,BAY AREA AQMD,,,0.000615773,0.0005265669999999999,0.006855679,0.010022399999999999,2.1749e-05,0.000491398,0.00047174300000000005,0.00046044,37.71602,-122.13042
687,1,SF,20711,BA,KINETIC CERAMICS INC,26242 INDUSTRIAL BLVD,HAYWARD,94545,3993,ALA,BAY AREA AQMD,,,0.02473306,0.02473306,,,,,,,37.6342569156403,-122.111647666064
688,1,SF,3491,BA,KING KOVERS INC,22357 MISSION BLVD,HAYWARD,94541,7641,ALA,BAY AREA AQMD,,,0.40120320000000004,0.40120320000000004,,,,,,,37.67387,-122.08665
689,1,SF,9629,BA,KIZANIS CUSTOM CABINETS,2483 WASHINGTON AVENUE,SAN LEANDRO,94577,2434,ALA,BAY AREA AQMD,,,2.1736603999999997,2.1736603999999997,,,,,,,37.71287,-122.14897
690,1,SF,13143,BA,KLA TENCOR CORPORATION,"2260 AMERICAN AVE, UNIT 1",HAYWARD,94545,4013,ALA,BAY AREA AQMD,,,0.14040384,0.04147159,,,,,,,37.64598,-122.12378
691,1,SF,14618,BA,KLEEN BLAST,30028 INDUSTRL PKWY SW,HAYWARD,94544,5032,ALA,BAY AREA AQMD,,,0.013064188000000001,0.012775781000000002,0.06178687,0.14874126199999999,0.000122235,1.7480562130000001,1.297326003,0.877330858,37.61134,-122.06443
692,1,SF,22194,BA,"KOHANA COFFEE, LLC",1265 67TH STREET,EMERYVILLE,94608,2043,ALA,BAY AREA AQMD,,,0.008952586,0.008865639,0.031601677,0.026417227,0.0005260040000000001,0.0008897569999999999,0.0006351859999999999,0.000397586,37.84901,-122.28973
693,1,SF,20158,BA,KOHL'S CORPORATION,545 SOUTHLAND DRIVE,HAYWARD,94545,5311,ALA,BAY AREA AQMD,,,0.003642098,0.001843743,0.000566515,0.004479723,7.49e-07,1.3175e-05,1.3175e-05,1.3175e-05,37.6526723025483,-122.106527695626
694,1,SF,13651,BA,KR PROPERTIES INC,7500 EDGEWATER DR,OAKLAND,94621,3825,ALA,BAY AREA AQMD,,,0.01451413,0.01421618,0.1208375,0.09815118,7.2645e-05,0.002232581,0.0021432779999999998,0.002091928,37.7456,-122.20482
695,1,SF,167,BA,KRAFT HEINZ FOODS COMPANY,100 HALCYON DRIVE,SAN LEANDRO,94578,2095,ALA,BAY AREA AQMD,,,3.2078414189999997,3.189002298565,4.07911971,16.273238199999998,0.625425597,4.608258697,3.3286235260000003,2.134297685,37.70393,-122.14002
696,1,SF,12313,BA,L J WALCH CO INC,6600 PRESTON AVENUE,LIVERMORE,94550,3724,ALA,BAY AREA AQMD,,,0.08396557,0.08396557,,,,,,,37.71024,-121.71528
697,1,SF,13099,BA,"L-3 COMMUNICATIONS, PULSE SCIENCES",2700 MERCED STREET,SAN LEANDRO,94577,8731,ALA,BAY AREA AQMD,,,0.7503198870000001,0.750318995,0.000102,0.00046917800000000005,2.1800000000000002e-07,4.2415e-05,3.1432e-05,2.1278000000000002e-05,37.70343,-122.16543
698,1,SF,7476,BA,LABEL ART,290 27TH STREET,OAKLAND,94612,2759,ALA,BAY AREA AQMD,,,3.2351491,3.2351491,,,,,,,37.81418,-122.26208
699,1,SF,19467,BA,"LAKE MERRITT MANAGEMENT, LLC","155 GRAND AVE, STE 1050",OAKLAND,94612,6512,ALA,BAY AREA AQMD,,,0.000844429,0.000822127,0.002549999,0.01172946,5.4379999999999994e-06,0.000167513,0.000160812,0.000156959,37.81068,-122.26394
700,1,SF,18952,BA,"LAM BUSINESS CORPORATION, BLDG CA30",46413 LANDING PKWY,FREMONT,94538,3559,ALA,BAY AREA AQMD,,,0.01317098,0.01317098,,,,,,,37.48669,-121.94339
701,1,SF,18975,BA,LAM RESEARCH CORPORATION - BLDG CA-31,1 PORTOLA AVENUE,LIVERMORE,94550,3674,ALA,BAY AREA AQMD,,,0.31538870399999996,0.315198156,0.00681384,0.0629433,4.6458e-05,0.000563479,0.00054094,0.00052798,37.70471,-121.80504
702,1,SF,3152,BA,LAM RESEARCH CORPORATION - FREMONT CAMPUS,4650 CUSHING PKWY,FREMONT,94538,3674,ALA,BAY AREA AQMD,,,0.187413318,0.1857287373316,0.011546362,0.052884835,2.7045999999999998e-05,0.000889013,0.000822155,0.000770772,37.4886,-121.95694
703,1,SF,18540,BA,LANDA'S PAINTING AND FINISHING,4131 BUSINESS CENTER DR,FREMONT,94538,3479,ALA,BAY AREA AQMD,,,1.4234745480000002,1.4233027230000002,0.00316666,0.01268754,5.1413000000000004e-05,0.000271428,0.000271428,0.000271428,37.50882,-121.95279
704,1,SF,1955,BA,"LARMS, INC",743 HIGH STREET,OAKLAND,94601,3273,ALA,BAY AREA AQMD,,,,,,,,0.02054247,0.01889908,0.01273633,37.7687486864789,-122.219711413425
705,1,SF,723,BA,LAWRENCE BERKELEY NATIONAL LABORATORY,ONE CYCLOTRON ROAD,BERKELEY,94720,8733,ALA,BAY AREA AQMD,,,0.47379133100000004,0.36584979700000003,0.11279599800000001,0.54012094,0.000307818,0.007612303000000001,0.007301678000000001,0.007120535,37.877544397515,-122.252186985587
706,1,SF,15611,BA,LAWRENCE LIVERMORE NATIONAL LAB,"CORRAL HOLLOW RD, SITE 300",TRACY,95304,8733,ALA,BAY AREA AQMD,,,0.003783042,0.0036831309999999996,0.011424,0.05254797,2.436e-05,0.003911762,0.0037552909999999996,0.0036653209999999996,37.7315474357627,-121.452934273143
707,1,SF,255,BA,LAWRENCE LIVERMORE NATIONAL LABORATORY,7000 EAST AVENUE,LIVERMORE,94550,8733,ALA,BAY AREA AQMD,,,6.300307033999999,5.6241939760448005,3.470746432,17.143197194000003,0.081221162,1.360108036,1.3577838180000001,1.356389614,37.6803,-121.71734
708,1,SF,18866,BA,LBA REALTY,34801 CAMPUS DRIVE,FREMONT,94555,2836,ALA,BAY AREA AQMD,,,0.000378304,0.00036831300000000005,0.0011424000000000002,0.005254796999999999,2.436e-06,7.5046e-05,7.204399999999999e-05,7.0318e-05,37.54719,-122.06853
709,1,SF,18867,BA,LBA REALTY,34781 CAMPUS DRIVE,FREMONT,94536,2836,ALA,BAY AREA AQMD,,,0.000148603,0.000140351,0.000646843,0.002420802,2.012e-06,8.566e-05,8.2233e-05,8.0263e-05,37.54752,-122.06834
710,1,SF,17266,BA,LEAP FROG,6401 HOLLIS STREET,EMERYVILLE,94608,7371,ALA,BAY AREA AQMD,,,4.89e-07,4.49e-07,8.55e-07,8.533e-06,1e-08,1.5e-07,1.44e-07,1.4e-07,37.84519,-122.29182
711,1,SF,11211,BA,LEE'S IMPERIAL WELDING INC,3300 EDISON WAY,FREMONT,94538,3441,ALA,BAY AREA AQMD,,,0.6985795,0.6985796,,,,,,,37.50873,-121.94426
712,1,SF,18739,BA,LEGACY CULTURED MARBLE,7752 ENTERPRISE DR,NEWARK,94560,3261,ALA,BAY AREA AQMD,,,3.5728537000000005,3.57282401523,,,,,,,37.52277,-122.03957
713,1,SF,18387,BA,LEHIGH SOUTHWEST CEMENT,30101 INDUSTRIAL PKWY,UNION CITY,94587,5032,ALA,BAY AREA AQMD,,,,,,,,0.18286570000000002,0.12800599999999998,0.07680361,37.61035,-122.06804
714,1,SF,16929,BA,LEO'S FINISHING AND REFINISHING INC,"33238 CENTRAL AVE, STE 100",UNION CITY,94587,2541,ALA,BAY AREA AQMD,,,4.7379237000000005,4.7379235,,,,,,,37.59937,-122.03687
715,1,SF,7562,BA,LEONARD R FOSS STUDIOS INC,1357 INTERNATIONAL BLVD,OAKLAND,94606,3999,ALA,BAY AREA AQMD,,,0.05854991,0.05854991,,,,,,,37.7895775736604,-122.246646131425
716,1,SF,18113,BA,LEVEL 3 COMMUNICATIONS,37975 SHINN STREET,FREMONT,94536,4813,ALA,BAY AREA AQMD,,,0.001175899,0.001124337,0.001124337,0.01395209,1.2572000000000001e-05,0.000892056,0.0008563739999999999,0.000835857,37.567664,-121.982092
717,1,SF,21004,BA,LEVEL 3 COMMUNICATIONS,23965 CONNECTICUT ST,HAYWARD,94545,4813,ALA,BAY AREA AQMD,,,0.0050885309999999994,0.00495414,0.015366299999999998,0.07068174,3.2766e-05,0.001009432,0.0009690539999999999,0.0009458369999999999,37.63847,-122.12995
718,1,SF,12946,BA,LEVEL 3 COMMUNICATIONS INC,5000 HOLLIS STREET,EMERYVILLE,94608,4813,ALA,BAY AREA AQMD,,,0.019090177,0.018585996,0.05764837,0.26517025,0.000122926,0.01973973,0.018950138999999998,0.018496126,37.83506,-122.28667
719,1,SF,18110,BA,LEVEL 3 COMMUNICATIONS LLC,1330 BROADWAY,OAKLAND,94612,4813,ALA,BAY AREA AQMD,,,0.002773443,0.0027001959999999998,0.003335308,0.01632169,1.7859e-05,0.001122383,0.001077488,0.001051673,37.8039,-122.2708
720,1,SF,23271,BA,"LEVEL 3 COMMUNICATIONS, LLC",3777 DEPOT ROAD,HAYWARD,94545,4813,ALA,BAY AREA AQMD,,,0.00202663,0.001973107,0.006119999,0.01796543,1.305e-05,0.00040203099999999996,0.000385949,0.00037670300000000004,37.63807,-122.13539
721,1,SF,19973,BA,"LEYDEN ENERGY, INC",46840 LAKEVIEW BLVD,FREMONT,94538,4911,ALA,BAY AREA AQMD,,,0.005103106508875741,0.000862425,,,,,,,37.4810736327903,-121.93753940893
722,1,SF,21148,BA,"LIGHTSAIL ENERGY, INC",795 POTTER STREET,BERKELEY,94710,2834,ALA,BAY AREA AQMD,,,0.05607123,0.0,,,,,,,37.85173,-122.29218
723,1,SF,15106,BA,LION MALL,39055 CEDAR BLVD,NEWARK,94560,5311,ALA,BAY AREA AQMD,,,8.444299999999999e-05,8.2213e-05,0.00025499999999999996,0.001172946,5.44e-07,1.6751e-05,1.6081e-05,1.5696e-05,37.52314,-122.00792
724,1,SF,21328,BA,LIQUIDITY NANOTECH CORPORATION,"1020 ATLANTIC AVE, STE 100",ALAMEDA,94501,2834,ALA,BAY AREA AQMD,,,0.5668251,0.5668251,,,,,,,37.7801,-122.26476
725,1,SF,2501,BA,LIVERMORE CREMATORY,3833 EAST AVENUE,LIVERMORE,94550,7261,ALA,BAY AREA AQMD,,,0.005075753,0.003330135,0.03071333,0.0836911,0.000269728,0.0017461360000000001,0.001649495,0.001559297,37.6794,-121.75391
726,1,SF,18878,BA,LIVERMORE DUBLIN DISPOSAL,6175 SOUTHFRONT ROAD,LIVERMORE,94550,4959,ALA,BAY AREA AQMD,,,0.015264352,0.015264352,,,,0.02874999,0.02012499,0.012075,37.70813,-121.72096
727,1,SF,8257,BA,LIVERMORE MAINTENANCE CENTER,3500 ROBERTSON PARK RD,LIVERMORE,94550,9199,ALA,BAY AREA AQMD,,,0.005124752,0.005124752,,,,,,,37.66735,-121.75173
728,1,SF,14951,BA,LIVERMORE MUNICIPAL WATER - ALTAMONT PUMP STATION,8756 PATTERSON PASS RD,LIVERMORE,94551,4952,ALA,BAY AREA AQMD,,,0.003515443,0.003230873,0.02190422,0.06144349999999999,6.9383e-05,0.001836149,0.0017627029999999998,0.001720472,37.6943533895632,-121.683613972444
729,1,SF,16400,BA,LIVERMORE MUNICIPAL WATER - OAKVILLE PUMP STATION,6145 OAKVILLE LANE,LIVERMORE,94551,4941,ALA,BAY AREA AQMD,,,0.000371549,0.000361736,0.0011220000000000002,0.005160963,2.3930000000000002e-06,7.3706e-05,7.0757e-05,6.9062e-05,37.67076,-121.71558
730,1,SF,17059,BA,LIVERMORE MUNICIPAL WATER-AIRWAY PUMP STATION,930 AIRWAY BOULEVARD,LIVERMORE,94551,4941,ALA,BAY AREA AQMD,,,0.00051142,0.000464587,0.001032415,0.008836517,1.1419e-05,0.000503645,0.0004835,0.00047191599999999996,37.6973894368645,-121.786660002798
731,1,SF,20189,BA,LIVERMORE MUNIPAL WATER - VASCO RD PUMP STATION,6186 NORTHFRONT ROAD,LIVERMORE,94551,4931,ALA,BAY AREA AQMD,,,0.005100353,0.004965649,0.015402,0.07084593,3.2841999999999995e-05,0.001011777,0.000971306,0.000948035,37.7119522774498,-121.722605995697
732,1,SF,15892,BA,LIVERMORE-AMADOR VALLEY WATER MANAGEMENT AGENCY,7176 JOHNSON DRIVE,PLEASANTON,94588,4931,ALA,BAY AREA AQMD,,,5.0666000000000006e-05,4.9328e-05,0.000153,0.000703768,3.2600000000000003e-07,1.0051e-05,9.649e-06,9.418e-06,37.69619,-121.91622
733,1,SF,8144,BA,LIVERMORE/AMADOR VALLEY TRANSIT AUTHORITY,1362 RUTAN COURT,LIVERMORE,94550,9621,ALA,BAY AREA AQMD,,,0.000422215,0.000411064,0.001275,0.005864729,2.7189999999999997e-06,8.3756e-05,8.0406e-05,7.848e-05,37.69113,-121.80122
734,1,SF,12633,BA,LMC MITEK DIVISION OF AUTOTECH LP,3050 OSGOOD COURT,FREMONT,94539,5531,ALA,BAY AREA AQMD,,,0.05396306,0.05396306,,,,,,,37.51523,-121.94397
735,1,SF,17544,BA,LONGVIEW FIBRE PAPER AND PACKAGING INC,8511 BLAINE STREET,OAKLAND,94621,2653,ALA,BAY AREA AQMD,,,4.727463819,4.723937679,0.064955,0.2602487,0.0010545860000000002,0.006530071,0.006241321,0.0059718209999999996,37.74672,-122.18714
736,1,SF,16299,BA,"LOWE'S HIW, INC",43612 PACIFIC COMMONS BLVD,FREMONT,94538,5999,ALA,BAY AREA AQMD,,,0.005210129,0.005072527,0.0157335,0.07237076,3.3549e-05,0.005387404,0.005171908,0.005047997,37.5026073703677,-121.971468748088
737,1,SF,13669,BA,"LOWE'S HIW, INC ,CORPORATE PAYABLES",4255 1ST STREET,LIVERMORE,94550,5211,ALA,BAY AREA AQMD,,,0.010383100000000001,0.01010888,0.03135479,0.1442254,6.685899999999999e-05,0.0020597370000000003,0.001977348,0.0019299739999999999,37.69419,-121.74455
738,1,SF,13383,BA,"LOWE'S HIW, INC /CORPORATE PAYABLES",52040 UNION LANDING BLVD,UNION CITY,94587,5211,ALA,BAY AREA AQMD,,,0.002818705,0.002744262,0.008511899,0.03915293,1.815e-05,0.000559158,0.000536791,0.0005239309999999999,37.59953,-122.0662
739,1,SF,18395,BA,"LOWE'S OF DUBLIN, CA#2273",GRATTON ST & NORTHSIDE DR,DUBLIN,94568,5085,ALA,BAY AREA AQMD,,,0.0007956660000000001,0.000700036,0.004307910999999999,0.013319799999999998,2.3316e-05,0.000676739,0.000649669,0.000634104,37.7166557312012,-121.914344787598
740,1,SF,18322,BA,LUCKY #712,34101 FREMONT BLVD,FREMONT,94555,5411,ALA,BAY AREA AQMD,,,2.4525e-05,1.2415e-05,1.7580000000000002e-06,7.7117e-05,4.4000000000000004e-08,7.709999999999999e-07,7.709999999999999e-07,7.709999999999999e-07,37.576349232422,-122.043873250146
741,1,SF,18321,BA,LUCKY #713,35820 FREMONT BLVD,FREMONT,94536,5411,ALA,BAY AREA AQMD,,,0.01566522,0.007930223,0.002436667,0.01926797,3.22e-06,5.6667e-05,5.6667e-05,5.6667e-05,37.5668206898287,-122.02397504941
742,1,SF,18317,BA,LUCKY #714,5000 MOWRY AVENUE,FREMONT,94538,5411,ALA,BAY AREA AQMD,,,0.01944067,0.009841474000000001,0.003023925,0.02391172,3.996e-06,7.0324e-05,7.0324e-05,7.0324e-05,37.5361501787693,-121.998425137324
743,1,SF,18318,BA,LUCKY #715,22555 MISSION BLVD,HAYWARD,94541,5411,ALA,BAY AREA AQMD,,,0.000290662,0.000147142,2.0836999999999997e-05,0.0009139819999999999,5.2e-07,9.143e-06,9.143e-06,9.143e-06,37.6726930368091,-122.084637316688
744,1,SF,18329,BA,LUCKY #716,25151 SANTA CLARA ST,HAYWARD,94544,5411,ALA,BAY AREA AQMD,,,4.693e-06,2.3759999999999998e-06,3.36e-07,1.4757000000000001e-05,8e-09,1.48e-07,1.48e-07,1.48e-07,37.64797,-122.09021
745,1,SF,18341,BA,LUCKY #721,2000 PORTOLA AVENUE,LIVERMORE,94550,5411,ALA,BAY AREA AQMD,,,0.018824599999999997,0.009529594,0.002928096,0.02315396,3.869e-06,6.8095e-05,6.8095e-05,6.8095e-05,37.69253,-121.7745
746,1,SF,19564,BA,LUCKY #736,247 E 18TH STREET,OAKLAND,94606,5141,ALA,BAY AREA AQMD,,,0.00961305,0.004866426,0.000598109,0.003547169,2.349e-06,6.9548e-05,6.9548e-05,6.9548e-05,37.79948,-122.25297
747,1,SF,18334,BA,LUCKY #767,1300 FAIRMONT DRIVE,SAN LEANDRO,94578,5411,ALA,BAY AREA AQMD,,,4.0899999999999997e-07,2.07e-07,2.8999999999999998e-08,1.285e-06,,1.3e-08,1.3e-08,1.3e-08,37.70336,-122.12862
748,1,SF,18340,BA,LUCKY #768,15840 HESPERIAN BLVD,SAN LORENZO,94580,5411,ALA,BAY AREA AQMD,,,0.01724491,0.008729909000000001,0.01285048,0.000512965,3.545e-06,6.2381e-05,6.2381e-05,6.2381e-05,37.68226,-122.12697
749,1,SF,18314,BA,LUCKY #782,32300 DYER STREET,UNION CITY,94587,5411,ALA,BAY AREA AQMD,,,0.008306517,0.004205018,0.001292047,0.01021688,1.707e-06,3.0048e-05,3.0048e-05,3.0048e-05,37.59842,-122.06994
750,1,SF,12630,BA,MAAS BROTHERS INC,285 SO VASCO,LIVERMORE,94550,1799,ALA,BAY AREA AQMD,,,0.83356321,0.83356321,,,,,,,37.701059801031,-121.719393779089
751,1,SF,16640,BA,MACH II 180 GRAND LLC,180 GRAND AVENUE,OAKLAND,94612,4931,ALA,BAY AREA AQMD,,,0.004497664,0.004388385,0.012494999,0.05747436,2.6644e-05,0.000820813,0.00078798,0.000769102,37.81133,-122.26294
752,1,SF,16256,BA,MACY'S (NEWPARK),200 NEWPARK MALL,NEWARK,94560,4931,ALA,BAY AREA AQMD,,,0.001013315,0.000986553,0.0030599990000000003,0.01407535,6.525e-06,0.000201015,0.000192975,0.00018835099999999999,37.524244,-122.000656
753,1,SF,16258,BA,MACY'S (PLEASANTON STONERIDGE HOME),1400 STONERIDGE MALL,PLEASANTON,94566,4931,ALA,BAY AREA AQMD,,,0.000844429,0.000822127,0.002549999,0.01172946,5.4379999999999994e-06,0.000167513,0.000160812,0.000156959,37.6945,-121.93051
754,1,SF,16259,BA,MACY'S (PLEASANTON STONERIDGE),1300 STONERIDGE MALL,PLEASANTON,94588,4931,ALA,BAY AREA AQMD,,,0.001013315,0.000986553,0.0030599990000000003,0.01407535,6.525e-06,0.000201015,0.000192975,0.00018835099999999999,37.693113,-121.928293
755,1,SF,22432,BA,MACY'S INC,1200 WHIPPLE ROAD,UNION CITY,94587,5311,ALA,BAY AREA AQMD,,,0.001404535,0.001130224,0.006164856,0.03406434,6.6881e-05,0.0010806939999999999,0.001037467,0.001012611,37.60498,-122.03938
756,1,SF,16257,BA,MACY'S SOUTH LAND,800 SO LAND MALL,HAYWARD,94545,4931,ALA,BAY AREA AQMD,,,0.000844429,0.000822127,0.002549999,0.01172946,5.4379999999999994e-06,0.000167513,0.000160812,0.000156959,37.6391944885254,-122.098358154297
757,1,SF,11028,BA,MAIER RACING ENTERPRISES,22215 MEEKLAND AVE,HAYWARD,94541,3711,ALA,BAY AREA AQMD,,,0.9646574,0.9646574,,,,,,,37.6696,-122.10277
758,1,SF,19946,BA,"MALLAR INDUSTRIAL FINISHING, INC",4500 ENTERPRISE ST,FREMONT,94539,3479,ALA,BAY AREA AQMD,,,1.387672288,1.2788306218899999,0.00333333,0.01335532,5.4118999999999995e-05,0.0019507139999999999,0.001451214,0.000985014,37.50365,-121.96122
759,1,SF,17002,BA,MARBLEMAN ENTERPRISES,16840 ALISAL COURT,SAN LORENZO,94580,3281,ALA,BAY AREA AQMD,,,0.11062424,0.110620642463,,,,,,,37.68761,-122.11401
760,1,SF,2200,BA,MASONIC HOMES OF CALIFORNIA,34400 MISSION BOULEVARD,UNION CITY,94587,5074,ALA,BAY AREA AQMD,,,0.004846583,0.004697162,0.015542501,0.067851127,3.6431e-05,0.001090288,0.001046677,0.0010216000000000001,37.59673,-122.00879
761,1,SF,10622,BA,"MATERION BRUSH, INC",44036 SO GRIMMER BLVD,FREMONT,94538,1711,ALA,BAY AREA AQMD,,,0.053277667,0.0075379769999999995,,,,,,,37.50595,-121.95908
762,1,SF,3047,BA,"MATHESON TRI-GAS, INC",6775 CENTRAL AVE,NEWARK,94560,2813,ALA,BAY AREA AQMD,,,0.157741314,0.12314753,2.8330000000000002e-06,1.1352e-05,4.5999999999999995e-08,0.00031792400000000003,0.00028613200000000003,0.000282953,37.52695,-122.0287
763,1,SF,15409,BA,"MATTSON TECHNOLOGY, INC",47131 BAYSIDE PKWY,FREMONT,94538,3674,ALA,BAY AREA AQMD,,,0.091604329,0.091439585,0.01883685,0.08664551,4.0167e-05,0.001237417,0.00118792,0.0011594589999999998,37.47496,-121.93742
